TXNAME,GENEID
XM_006561047,LOC408536
XM_016916819,LOC408536
XM_016916502,LOC408534
XM_026445505,LOC551957
XM_026445503,LOC551957
XM_026445504,LOC551957
XM_026445501,LOC551957
XM_026445502,LOC551957
XM_006562600,LOC551957
XM_016916500,LOC551957
XM_006562601,LOC551957
NR_127363,GeneID_104796169
GeneID_104796169_t1,GeneID_104796169
XM_001121077,LOC725202
XM_006563358,LOC113218518
XR_001705642,LOC107965565
XM_026445507,LOC551562
XM_006563360,LOC408533
XM_006563361,LOC408533
XM_006563363,LOC408533
XM_026445506,LOC107965562
XR_003306197,LOC113219290
XM_006563365,LOC102653784
XM_006563366,LOC410618
XM_016916640,LOC410618
XM_026445454,LOC725505
XM_001121483,LOC725661
XM_395192,LOC411724
XM_006563374,LOC411724
XM_006563376,LOC411724
XM_006563378,LOC412251
XM_625227,LOC552851
XM_625225,LOC552849
XM_006563388,LOC552849
XM_016916561,LOC409666
XM_006563412,LOC409666
XM_006563413,LOC409666
XM_006563414,LOC409666
XM_006563411,LOC409666
XM_001121740,LOC725954
XM_026445588,LOC409665
XM_026445590,LOC409665
XM_026445591,LOC409665
XM_026445592,LOC409665
XM_026445595,LOC409665
XM_026445596,LOC409665
XM_026445599,LOC409665
XM_026445600,LOC409665
XM_026445601,LOC409665
XM_026445602,LOC409665
XM_026445603,LOC409665
XM_026445604,LOC409665
XM_026445605,LOC409665
XM_026445608,LOC409665
XM_026445609,LOC409665
XM_026445610,LOC409665
XM_026445611,LOC409665
XM_026445612,LOC409665
XM_026445613,LOC409665
XM_026445614,LOC409665
XM_026445589,LOC409665
XM_026445615,LOC409665
XM_026445594,LOC409665
XM_026445616,LOC409665
XM_026445593,LOC409665
XM_026445597,LOC409665
XM_026445598,LOC409665
XM_026445617,LOC409665
XM_026445606,LOC409665
XM_026445607,LOC409665
XM_016916562,LOC412907
XM_006563418,LOC411937
XM_006563420,LOC726156
XM_006563419,LOC726156
XM_393307,LOC409816
XM_625224,LOC552848
XM_016916735,LOC410617
XM_394095,LOC410617
XM_026445669,LOC410617
XM_392077,LOC408531
XM_003250287,LOC408531
XM_026445312,LOC726302
XM_026445313,LOC726302
XR_001705636,GeneID_408529
XR_001705633,GeneID_408529
XR_001705634,GeneID_408529
XR_001705635,GeneID_408529
XR_001705637,GeneID_408529
XM_026445265,GeneID_408529
XR_003306104,GeneID_408529
XM_006563327,GeneID_408529
XR_409682,GeneID_408529
NM_001098214,GeneID_408529
XM_016916645,LOC107965601
XM_394090,LOC410612
XM_016916648,LOC410612
XR_003306137,LOC113219260
XR_001705675,LOC107965598
XM_016916597,LOC107965597
XM_006563436,LOC408527
XM_006563437,LOC408527
XM_026445400,LOC113219259
XM_394088,LOC410610
XM_006563720,LOC726615
XM_006563442,LOC408524
XM_016916601,LOC102654652
XM_016916600,LOC102654652
XM_396922,LOC413478
XM_026445451,LOC412024
XM_006563447,LOC412024
XM_006563448,LOC412024
XM_006563451,LOC409318
XM_003250212,LOC409318
XM_006563449,LOC409318
XM_016916856,LOC409318
XM_006563456,LOC409321
XM_392838,LOC409321
XM_006563455,LOC409321
XM_006563457,LOC409321
XM_006563458,LOC409321
XM_006563459,LOC409321
XM_006563460,LOC409321
XM_006563462,LOC409321
NR_034306,GeneID_100315677
GeneID_100315677_t1,GeneID_100315677
XR_003306158,LOC113219267
NR_127315,GeneID_104794337
GeneID_104794337_t1,GeneID_104794337
NR_127332,GeneID_104794349
GeneID_104794349_t1,GeneID_104794349
XM_625221,LOC552845
XM_006563464,LOC102655461
XM_006563463,LOC410607
XM_003250215,LOC100576529
XM_003250216,LOC100576569
XM_016916555,LOC552844
XM_006563467,LOC552844
XM_625220,LOC552844
NR_034304,GeneID_100315675
GeneID_100315675_t1,GeneID_100315675
XM_396448,LOC412997
XM_396447,LOC412996
XM_016916552,LOC410606
XM_394084,LOC410606
XM_026445320,LOC726863
XM_003250221,LOC100576891
XM_003250222,LOC100577081
XM_026445628,LOC100578045
XM_016916515,LOC107963999
XM_026445572,LOC107963999
XM_016916513,LOC410603
XM_016916514,LOC410603
XM_394081,LOC410603
NM_001242984,GeneID_100578189
XM_006563486,GeneID_100578189
XM_392067,LOC408522
XM_006563488,LOC100578249
XM_006563487,LOC100578249
XM_006563323,GeneID_408521
XM_016916455,GeneID_408521
XM_016916453,GeneID_408521
NM_001011629,GeneID_408521
XM_026445629,LOC410601
XR_003306172,LOC113219281
XR_003306173,LOC113219281
XM_625202,LOC552827
XM_026445260,LOC406096
XM_026445261,LOC406096
NM_001011585,LOC406096
XM_016916452,LOC406096
XM_006563497,LOC552816
XM_016916540,LOC552816
XM_016916538,LOC100577656
XM_026445636,LOC100577656
XM_026445637,LOC100577656
XR_409705,LOC102654376
XR_003306178,LOC113219284
XM_016916535,LOC724733
XM_026445638,LOC113219283
XM_026445634,LOC413931
XM_026445635,LOC413931
XM_006563504,LOC552766
XM_006563505,LOC100577899
NM_001077825,GeneID_768250
XM_006563507,LOC552807
XM_625182,LOC552807
NR_031530,GeneID_732513
GeneID_732513_t1,GeneID_732513
XM_026445457,LOC552800
XM_026445458,LOC552800
XM_394075,LOC410597
XM_006563513,LOC100578218
XM_026445346,LOC100578218
XM_016916711,LOC102656186
XM_016916712,LOC102656186
XM_026445471,LOC725250
XM_026445472,LOC113219265
LOC102656222_df_pt,LOC102656222
XM_006563530,LOC100578580
XM_006563531,LOC102655585
XM_392056,LOC408512
XM_001121277,LOC725427
XM_001121410,LOC725586
XM_397181,LOC413742
XM_625083,LOC552708
XM_006563539,LOC552708
XM_006563538,LOC552708
XM_016916521,LOC409501
XM_001121657,LOC725859
XM_003250236,LOC100578924
XM_001121815,LOC726041
XM_006563552,LOC726041
XM_001121888,LOC726126
XM_001120608,LOC726323
XM_006563570,LOC726323
XM_026445565,LOC726323
XR_001705672,LOC107965595
XM_006563567,LOC408509
XM_016916588,LOC102654111
XM_016916589,LOC102654111
XM_016916590,LOC102654111
XM_016916593,LOC102656354
XM_006563565,LOC408510
XM_016916585,LOC113218519
XM_016916586,LOC113218519
XM_026445561,LOC100576097
XR_003306164,LOC107965596
XM_624835,LOC552461
XM_392055,LOC408511
XM_006563585,LOC408517
XM_016916697,LOC408517
XM_026445560,LOC408517
XM_016916696,LOC408517
XM_392061,LOC408517
XM_026445559,LOC408517
GeneID_107965652_t1,GeneID_107965652
XM_026445563,LOC726459
XM_016916700,LOC726459
XM_001122227,LOC726495
XM_016916701,LOC408516
XM_003250239,LOC408516
XM_623191,LOC408516
XM_006563587,LOC408516
XM_392060,LOC408516
XM_006563588,LOC726510
XM_016916767,LOC726510
XM_003250241,LOC726510
XM_001122242,LOC726510
XM_003250242,LOC726510
XM_001122276,LOC726548
XM_006563589,LOC726548
XM_006563590,LOC726548
XM_006563591,LOC726548
XM_006563594,LOC408515
XR_003306155,LOC113219266
NM_001270831,GeneID_726632
XR_003306132,LOC726720
XM_016916678,LOC726720
XM_006563595,LOC409713
XM_006563596,LOC409713
XM_006563597,LOC409713
XR_409716,LOC409713
XM_016916676,LOC409713
XM_016916675,LOC409713
XM_006563604,LOC100577209
XM_001122466,LOC726746
XM_016916739,LOC102656397
XM_026445396,LOC102656397
XM_006563616,LOC409611
XM_006563613,LOC409611
XM_006563615,LOC409611
XM_006563614,LOC409611
XM_016916875,LOC726825
XM_026445630,LOC100576115
XM_006563634,LOC100576224
XM_026445543,LOC100576224
XM_026445545,LOC100576224
XM_016916661,LOC100576224
XM_026445544,LOC100576224
XM_003250250,LOC100577841
XM_016916660,LOC102654084
XM_006563633,LOC102654084
XM_006563631,LOC102654084
XM_016916657,LOC412795
XM_006563623,LOC412795
XM_006563626,LOC412795
XM_006563627,LOC412795
XR_003306162,LOC113219274
XM_001120018,LOC724493
XM_006563636,LOC724493
XM_396249,LOC412796
XM_006563642,LOC412796
XM_006563643,LOC412796
XM_026445269,LOC411611
NM_001327955,LOC411611
XM_003250253,LOC100578044
XM_623985,LOC551593
XM_006563646,LOC551593
XM_003250254,LOC409680
XM_006563649,LOC409680
XM_006563650,LOC409680
XM_006563651,LOC409680
XR_409743,LOC409682
XM_006563656,LOC409682
XM_006563655,LOC409682
XM_016916568,LOC726948
XM_006563653,LOC726948
XM_001122665,LOC726948
XR_409726,LOC726948
XM_006563652,LOC726965
XM_006563657,LOC102655764
XM_006563659,LOC410581
XM_016916680,LOC410581
XM_006563658,LOC408507
XM_392050,LOC408507
XR_409746,LOC408507
NM_001172718,LOC100379261
XM_001121268,LOC726962
XR_003306181,LOC107965612
XR_003306179,LOC107965612
XR_003306180,LOC107965612
XR_409749,LOC102656553
XR_001705716,LOC102656553
XM_394055,LOC410577
XM_016916702,LOC410577
XM_006563669,LOC410577
XM_623515,LOC551119
XM_016916754,LOC551036
XM_623432,LOC551036
XM_026445508,LOC551036
XM_003250260,LOC727031
XM_026445382,LOC412230
XM_026445383,LOC412230
XM_026445550,LOC100576612
XM_026445549,LOC100576612
XM_006563684,LOC552201
XM_624578,LOC552201
XM_006563686,LOC724125
XM_006563687,LOC724125
XM_026445418,LOC410573
XM_006563690,LOC410573
XM_026445417,LOC410573
XM_006563691,LOC410573
XM_026445416,LOC410573
XM_006563689,LOC410573
XM_016916832,LOC410573
XM_016916833,LOC410573
XM_394052,LOC410573
XM_026445660,LOC550735
XM_006563693,LOC550735
XM_026445659,LOC550735
XM_001120441,LOC724551
XM_624990,LOC552616
XM_006563695,LOC409550
XM_026445537,LOC412503
XM_026445536,LOC412503
XM_026445467,LOC411410
XM_026445465,LOC411410
XM_026445466,LOC411410
XM_026445464,LOC411410
XM_026445463,LOC411410
XM_396280,LOC412828
XM_006563710,LOC102655352
XM_397138,LOC413697
XM_006563711,LOC552081
XM_624459,LOC552081
XM_026445513,LOC724965
XM_026445514,LOC724965
XM_016916823,LOC100576958
XM_026445327,LOC725088
XM_026445328,LOC725088
XM_026445322,LOC725088
XM_026445326,LOC725088
XM_026445325,LOC725088
XM_026445324,LOC725088
XM_026445323,LOC725088
XM_026445752,LOC107966034
XM_026445753,LOC107966034
XR_003306211,LOC100577109
LOC113219325_df_pt,LOC113219325
XM_006557299,LOC412637
XM_016917075,LOC550975
XM_026445941,LOC550975
XM_026445942,LOC550975
XM_026445732,LOC113219298
NM_001270821,GeneID_552350
XM_026445874,LOC552086
NR_127353,GeneID_104797383
GeneID_104797383_t1,GeneID_104797383
XM_624464,LOC552086
XM_016917034,LOC552086
XM_016917035,LOC552086
XM_395047,LOC411576
XM_016917110,LOC412187
XM_395650,LOC412187
XM_016917111,LOC412187
XM_016917113,LOC412187
XM_016917112,LOC412187
XM_006557279,LOC413892
XM_397331,LOC413892
XM_026445760,LOC413892
XM_397330,LOC413891
XM_016917097,LOC413891
XM_026445919,LOC409228
XM_026445918,LOC409228
XM_623698,LOC412388
XM_006572149,LOC412388
XM_026445914,LOC726424
XM_026445913,LOC726424
XM_026445917,LOC100577347
XM_026445915,LOC100577347
XM_003249114,LOC100577347
XM_006557698,LOC551329
XR_003306332,LOC113219321
XM_026445864,LOC413531
XM_026445863,LOC113219318
XM_026445865,LOC413532
XM_026445866,LOC413532
XR_003306333,LOC113219322
XM_624843,LOC552470
NM_001097154,GeneID_726117
XM_396972,LOC413529
XM_392899,LOC409384
XM_026445939,LOC413534
XM_026445940,LOC413534
XM_006557716,LOC409424
XM_006557715,LOC409424
XM_006557717,LOC409424
XM_006557718,LOC409424
XM_006557719,LOC409424
XM_016917050,LOC409424
XM_006557720,LOC409424
XM_006557721,LOC409424
XM_006557722,LOC409424
XM_006557723,LOC409424
XM_026445937,LOC409424
XM_006557724,LOC409424
XM_026445938,LOC409424
XM_006557728,LOC409424
XM_006557727,LOC409424
XM_392937,LOC409423
XM_026445772,LOC409423
XM_016917114,LOC412455
XM_006557729,LOC412455
XM_026445709,LOC412455
XM_006557732,LOC409688
XM_625290,LOC552675
XM_006557735,LOC552675
XM_006557734,LOC552675
GeneID_107965733_t1,GeneID_107965733
XR_407554,LOC102655787
XM_001119960,LOC725315
XM_016917127,LOC725315
XM_006557743,LOC727004
XM_392746,LOC409222
XM_006557744,LOC409222
XM_003249105,LOC100576457
XM_624930,LOC552554
XM_006557745,LOC552554
XM_026445712,LOC412379
XM_395837,LOC412379
XM_026445711,LOC412379
XM_006557746,LOC412379
XM_006557747,LOC412379
XR_003306218,LOC113219295
XR_003306217,LOC113219295
XR_003306326,LOC102656625
XR_003306327,LOC102656625
XM_026445849,LOC113219316
XM_016917136,LOC107965706
XM_624704,LOC552328
XR_001705900,LOC107965671
XM_006557760,LOC726864
XM_006557759,LOC726864
XM_016917151,LOC726864
XR_001705970,LOC102654151
XM_396830,LOC413385
NR_039500,GeneID_100629083
GeneID_100629083_t1,GeneID_100629083
XR_001705902,LOC107965676
XR_407570,LOC102654852
XR_003306336,LOC113219324
XM_001120442,LOC724552
XM_006557776,LOC102655009
XM_006557786,LOC552205
XR_003306323,LOC552205
XR_003306322,LOC552205
XR_003306324,LOC552205
XR_003306215,LOC113219294
XR_001705960,LOC107965697
XM_001120770,LOC724867
XM_623218,LOC550828
XM_397228,LOC413789
XM_016917030,LOC107965687
XM_016917029,LOC107965687
XM_006559408,LOC409638
XM_006559412,LOC409638
XM_006559409,LOC409638
XM_006559413,LOC409638
XM_016917028,LOC409638
XM_006559407,LOC409638
XM_006559410,LOC409638
XM_624821,LOC552448
XM_016917086,LOC724807
XM_006559404,LOC102656258
XM_026445779,LOC100578129
XM_026445778,LOC100578129
XM_624710,LOC552334
XM_006559401,LOC408556
XM_016916987,LOC408556
XR_003306229,LOC113219300
XM_006559419,LOC725117
XR_001705909,LOC725117
XR_001705910,LOC725117
XM_016916988,LOC725117
XM_026445905,LOC100577046
XM_026445742,LOC409572
XM_026445907,LOC113219326
XM_006559398,LOC725251
XM_016917123,LOC725251
XM_006559395,LOC409487
XR_408362,LOC409487
XM_392994,LOC409487
XR_408361,LOC102655376
XR_001705998,LOC102655025
XR_003306317,LOC102655025
XR_003306319,LOC102655025
XR_003306320,LOC102655025
XR_003306321,LOC102655025
XR_003306316,LOC102655025
XR_003306318,LOC102655025
XR_003306219,LOC113219296
XR_001706004,LOC107965714
XR_003306228,LOC107965713
XR_003306329,LOC113219317
XR_003306330,LOC113219317
XM_395421,LOC411953
XR_003306222,LOC113219297
XM_016916914,LOC107965657
XM_026445842,LOC107965657
XM_397241,LOC413802
XM_026445713,LOC551848
XM_006559382,LOC551848
XM_006559381,LOC551848
XR_001705908,LOC102654221
XM_006559383,LOC551165
XM_026445715,LOC551165
XR_408344,LOC102654340
XM_393021,LOC409514
XR_408337,LOC102653684
XM_392102,LOC408557
XM_392104,LOC408559
XR_001705992,LOC107965701
XM_016917125,LOC410642
XM_006559367,LOC410642
XM_006559368,LOC410642
XM_026445785,LOC102656349
XM_026445786,LOC102656349
XM_026445787,LOC102656349
XR_001706034,LOC113218528
XR_003306276,LOC113218528
XR_408324,LOC102656308
XR_003306271,LOC102656308
XR_408320,LOC102656196
XR_001706096,LOC102656196
XM_016917154,LOC410643
XM_394120,LOC410643
XR_001706040,LOC102656349
XM_016916906,GeneID_551594
XM_026445701,GeneID_551594
XM_026445702,GeneID_551594
NM_001168700,GeneID_551594
XM_016916895,GeneID_406077
XM_016916899,GeneID_406077
XM_026445698,GeneID_406077
XM_016916896,GeneID_406077
XM_016916900,GeneID_406077
XM_016916901,GeneID_406077
XM_016916893,GeneID_406077
XM_016916898,GeneID_406077
NM_001011571,GeneID_406077
XM_016917155,LOC102656757
XM_026445717,LOC551506
XM_623900,LOC551506
XR_003306242,LOC113219303
XR_003306240,LOC113219303
XR_003306243,LOC113219303
XR_003306244,LOC113219303
XR_003306239,LOC113219303
XR_003306241,LOC113219303
XR_003306235,LOC107965722
XR_003306234,LOC107965722
XR_003306237,LOC107965722
XR_003306236,LOC107965722
XM_026445767,LOC107965722
XM_026445765,LOC107965722
XM_026445766,LOC107965722
XR_003306238,LOC107965722
NR_034282,GeneID_100315657
GeneID_100315657_t1,GeneID_100315657
XM_001120045,LOC724252
XR_003306233,LOC102654769
XR_003306325,LOC113219315
XM_026445909,LOC410648
XM_001120278,LOC724422
XM_006559348,LOC724422
XM_003249455,LOC100578921
XM_623643,LOC551252
GeneID_107965735_t1,GeneID_107965735
NM_001011613,GeneID_406140
XM_006561407,LOC100578237
XM_026445790,LOC409777
XM_026445791,LOC409777
XM_006561411,LOC102653780
XR_003306281,LOC551799
XM_016916945,LOC551799
XR_001705880,LOC551799
XM_016916950,LOC413121
XM_396572,LOC413121
XM_624099,LOC551710
XM_624074,LOC551686
XM_026445794,LOC410649
XM_026445793,LOC410649
XM_026445798,LOC410649
XR_409094,LOC100577317
XR_001705863,LOC100577317
XR_001705862,LOC100577317
XM_026445796,LOC410649
XM_026445795,LOC410649
XM_016916938,LOC107963996
XM_016916939,LOC100577163
XM_026445797,LOC410649
XM_397291,LOC413852
XM_016916940,LOC413852
XM_026445710,LOC725118
XM_026445776,LOC102654289
XM_001121123,LOC725252
XM_006561381,LOC412563
XM_026445706,LOC725395
XM_623829,LOC551436
XM_026445722,LOC102654610
XM_006561366,LOC412529
XM_003249806,LOC412529
XM_006561365,LOC412529
XM_003249805,LOC100576544
XM_003249804,LOC100576544
XM_006561364,LOC551151
XM_006561363,LOC551151
XM_623546,LOC551151
XM_026445836,LOC725470
XM_006561355,LOC725470
XM_016916977,LOC725470
XM_006561357,LOC725470
XM_026445835,LOC725470
XM_006561356,LOC725470
XM_016916976,LOC725470
XM_006561358,LOC725470
XM_016916975,LOC725470
XM_026445801,LOC409655
XM_026445802,LOC409655
XM_026445804,LOC409655
XM_026445806,LOC409655
XM_026445808,LOC409655
XM_026445811,LOC409655
XM_026445814,LOC409655
XM_026445816,LOC409655
XM_026445799,LOC409655
XM_026445800,LOC409655
XM_026445809,LOC409655
XM_026445817,LOC409655
XM_026445818,LOC409655
XM_026445812,LOC409655
XM_026445815,LOC409655
XM_026445819,LOC409655
XM_026445820,LOC409655
XM_026445810,LOC409655
XM_026445813,LOC409655
XM_026445823,LOC409655
XM_026445824,LOC409655
XM_026445825,LOC409655
XM_026445828,LOC409655
XM_026445829,LOC409655
XM_026445826,LOC409655
XM_026445827,LOC409655
XM_026445830,LOC409655
XM_026445831,LOC409655
XR_003306312,LOC113219311
XM_026445805,LOC409655
XM_026445803,LOC409655
XM_026445821,LOC409655
XM_026445807,LOC409655
XM_026445822,LOC409655
XM_016916972,LOC409655
XM_016916973,LOC409655
XM_026445737,LOC552490
XM_006561339,LOC409891
XR_003306280,LOC113219306
XM_624940,LOC552564
XM_026445789,LOC726096
XM_006561326,LOC552597
XM_624972,LOC552597
XM_006561325,LOC551547
XM_016917147,LOC551547
XM_624664,LOC552288
XM_026445844,LOC113219314
XM_026445845,LOC113219314
XM_006561323,LOC100577886
XR_409074,LOC102655363
XM_026445911,LOC113219328
XM_395283,LOC411816
XM_006561317,LOC411816
XR_003306315,LOC113219313
NR_034280,GeneID_732491
GeneID_732491_t1,GeneID_732491
XR_001705917,LOC107965683
XR_001705918,LOC107965683
XR_001705923,LOC102654623
XR_003306314,LOC113219312
NR_031512,GeneID_732495
GeneID_732495_t1,GeneID_732495
XM_001122155,LOC726418
XM_006562373,LOC726437
XM_001122172,LOC726437
XM_026445887,LOC100576384
XM_026445886,LOC100576384
XM_026445888,LOC100576384
XM_026445889,LOC100576384
XM_026445890,LOC100576384
XM_026445891,LOC100576384
XR_003306337,LOC100576384
XM_006562370,LOC410654
XR_003306354,LOC113219332
XM_006563164,LOC413409
XM_006563165,LOC413409
XM_006563166,LOC413409
XM_006563167,LOC413409
XM_006563168,LOC413409
XM_006563169,LOC413409
XM_006563170,LOC413409
XM_006563171,LOC413409
XM_006563172,LOC413409
XM_006563173,LOC413409
XM_006563174,LOC413409
XM_006563175,LOC413409
XM_006563176,LOC413409
XM_006563178,LOC413409
XM_006563179,LOC413409
XM_006563180,LOC413409
XM_006563181,LOC413409
XM_006563182,LOC413409
XM_006563183,LOC413409
XM_006563184,LOC413409
XM_006563185,LOC413409
XM_006563186,LOC413409
XM_006563187,LOC413409
XM_006563188,LOC413409
XM_006563189,LOC413409
XM_006563190,LOC413409
XM_006563191,LOC413409
XM_016917079,LOC413409
XM_016917080,LOC413409
XM_016917081,LOC413409
XM_016917082,LOC413409
XM_026445936,LOC413409
XM_396853,LOC413409
XM_016917077,LOC413409
XM_006563163,LOC413409
XM_016917137,LOC413407
XM_396851,LOC413407
XM_006563158,LOC410657
XM_394134,LOC410657
XM_006563157,LOC102653588
XR_120113,LOC100578474
GeneID_107965738_t1,GeneID_107965738
XM_006563151,LOC408562
XM_006563152,LOC408562
XM_016917013,LOC408562
XM_016917014,LOC408562
XM_026445858,LOC551685
XM_026445857,LOC551685
XM_006563149,LOC551685
XM_016917012,LOC551685
XM_006563147,LOC551685
XM_016917011,LOC551685
XM_006563199,LOC102655097
XM_026445761,LOC409366
XM_026445762,LOC409366
XM_392108,LOC408564
XM_006563140,LOC408564
XM_026445851,LOC408564
XM_006563138,LOC408563
XM_392107,LOC408563
XM_006563139,LOC408563
XM_016917022,LOC408563
GeneID_107965737_t1,GeneID_107965737
XM_006563134,LOC410639
XR_003306355,LOC113219333
GeneID_107965736_t1,GeneID_107965736
XM_026445788,LOC410639
XM_006563135,LOC410639
XR_003306357,LOC113219334
XM_016917116,LOC725007
XM_016916953,LOC107965670
XR_001705906,LOC100578001
XM_006563124,LOC408551
XM_397056,LOC413614
XM_016916993,LOC100577823
XM_006563103,LOC100577823
XM_006563106,LOC725587
XM_006563109,LOC725587
XM_016916991,LOC725587
XM_006563101,LOC411607
XM_006563100,LOC102654640
XM_026445720,LOC102654597
XM_006563091,LOC412056
XM_026445764,LOC412056
XM_006563094,LOC412056
XM_006563092,LOC412056
XM_006563093,LOC412056
XM_006563095,LOC412056
NM_001011635,GeneID_409376
XM_026445743,LOC107965756
XR_003306230,LOC102656818
XM_026445746,LOC107965756
XM_026445744,LOC107965756
XM_026445745,LOC107965756
XR_003306212,LOC102656417
XR_003306213,LOC113219293
XR_003306214,LOC113219293
XM_396192,LOC412739
XM_016916979,LOC107965672
XM_026445875,LOC411525
XM_006557292,LOC411525
XM_006557289,LOC411525
XM_006557293,LOC411525
XM_006557291,LOC411525
XM_006557296,LOC100578684
XM_006557288,LOC411575
XM_026445878,LOC411575
XM_006557286,LOC411575
XM_395046,LOC411575
XM_006557285,LOC411575
XM_026445877,LOC411575
